age,income,city,bought
39,104320,Hyderabad,1
56,76996,Bangalore,1
19,108115,Bangalore,0
46,89304,Mumbai,1
40,97487,Chennai,1
45,49345,Hyderabad,0
60,74816,Delhi,1
57,63715,Mumbai,1
63,34634,Delhi,0
35,45214,Chennai,0
63,127746,Mumbai,1
65,76068,Bangalore,1
41,38965,Delhi,0
18,148595,Bangalore,0
46,72175,Bangalore,1
24,42367,Delhi,0
29,81489,Chennai,1
53,97710,Hyderabad,1
44,38538,Delhi,0
23,71388,Hyderabad,0
23,103240,Hyderabad,0
38,138209,Chennai,1
18,63253,Chennai,0
42,127127,Delhi,1
64,143113,Hyderabad,1
33,99967,Hyderabad,1
28,114825,Chennai,1
28,43198,Bangalore,0
37,60180,Chennai,1
27,33292,Mumbai,0
45,61170,Chennai,1
37,88469,Delhi,1
41,57990,Mumbai,0
64,106924,Chennai,1
56,105828,Mumbai,1
47,39021,Mumbai,0
37,25887,Chennai,0
39,135311,Hyderabad,1
42,130391,Bangalore,1
46,68874,Chennai,1
59,102908,Mumbai,1
37,67030,Hyderabad,1
62,51326,Chennai,0
38,48283,Chennai,0
38,63200,Chennai,1
54,127494,Mumbai,1
38,74290,Bangalore,1
43,72843,Delhi,1
54,51188,Hyderabad,0
52,48583,Hyderabad,0
19,149912,Chennai,0
63,52479,Chennai,0
36,133957,Delhi,1
44,113208,Chennai,1
26,108012,Bangalore,1
33,58119,Mumbai,0
63,80460,Chennai,1
22,83860,Hyderabad,0
48,101315,Chennai,1
52,91402,Chennai,1
52,29818,Bangalore,0
62,142375,Hyderabad,1
56,108647,Delhi,1
24,125788,Mumbai,0
60,112122,Bangalore,1
28,109803,Hyderabad,1
20,98822,Chennai,0
39,129363,Chennai,1
24,26382,Delhi,0
34,54098,Hyderabad,0
65,92999,Hyderabad,1
55,115133,Hyderabad,1
32,83429,Bangalore,1
43,85694,Hyderabad,1
62,90597,Mumbai,1
40,28219,Chennai,0
24,63722,Chennai,0
23,40213,Mumbai,0
40,65880,Bangalore,1
47,127795,Mumbai,1
51,88298,Bangalore,1
48,37795,Chennai,0
64,116326,Chennai,1
38,33804,Bangalore,0
20,131192,Delhi,0
19,136303,Bangalore,0
59,39334,Mumbai,0
65,56970,Hyderabad,0
29,97339,Mumbai,1
39,98380,Chennai,1
47,55389,Chennai,0
58,49176,Mumbai,0
58,111154,Chennai,1
43,28826,Hyderabad,0
30,83926,Hyderabad,1
45,75965,Delhi,1
63,53153,Mumbai,0
35,123608,Delhi,1
54,38336,Hyderabad,0
29,72945,Bangalore,1
30,84972,Delhi,1
34,112910,Chennai,1
51,108769,Bangalore,1
56,75939,Hyderabad,1
43,101939,Delhi,1
40,71135,Chennai,1
57,47613,Bangalore,0
57,102354,Delhi,1
61,42556,Bangalore,0
25,56270,Bangalore,0
25,48992,Bangalore,0
62,43528,Hyderabad,0
42,79819,Hyderabad,1
26,100340,Chennai,1
45,49347,Chennai,0
58,95435,Mumbai,1
53,46871,Chennai,0
36,43388,Mumbai,0
38,135360,Chennai,1
57,32026,Bangalore,0
18,88518,Mumbai,0
30,131851,Chennai,1
53,91248,Chennai,1
44,114744,Chennai,1
44,118079,Chennai,1
49,46922,Delhi,0
54,29044,Mumbai,0
36,29285,Bangalore,0
32,95465,Bangalore,1
28,127333,Chennai,1
54,122323,Chennai,1
53,91952,Delhi,1
54,39969,Bangalore,0
52,132909,Bangalore,1
52,132821,Delhi,1
64,82850,Hyderabad,1
31,80725,Delhi,1
65,133799,Mumbai,1
37,139663,Delhi,1
46,59447,Bangalore,0
23,82549,Delhi,0
33,52509,Hyderabad,0
62,70957,Hyderabad,1
58,81120,Mumbai,1
57,43249,Mumbai,0
31,130570,Delhi,1
54,70982,Hyderabad,1
35,103231,Hyderabad,1
28,67421,Bangalore,1
36,100069,Bangalore,1
50,142985,Delhi,1
26,123316,Chennai,1
21,61349,Mumbai,0
62,138518,Mumbai,1
33,44168,Bangalore,0
33,124807,Chennai,1
49,43634,Hyderabad,0
58,60221,Chennai,1
42,84243,Delhi,1
58,129149,Delhi,1
43,92582,Bangalore,1
62,147727,Bangalore,1
47,149551,Chennai,1
38,101278,Delhi,1
64,37208,Chennai,0
58,112050,Bangalore,1
22,129291,Hyderabad,0
43,53551,Chennai,0
31,89843,Bangalore,1
38,133572,Bangalore,1
39,96737,Hyderabad,1
26,99205,Chennai,1
39,142198,Delhi,1
20,38051,Chennai,0
19,41284,Mumbai,0
46,84836,Delhi,1
45,51518,Mumbai,0
59,64566,Mumbai,1
35,37234,Bangalore,0
34,35803,Bangalore,0
60,143462,Mumbai,1
21,76949,Bangalore,0
64,116677,Mumbai,1
45,110915,Delhi,1
63,37475,Delhi,0
31,87496,Delhi,1
26,102814,Mumbai,1
51,114126,Chennai,1
18,26056,Bangalore,0
25,137766,Chennai,0
62,42324,Chennai,0
22,55008,Chennai,0
23,120782,Delhi,0
24,66071,Bangalore,0
37,42973,Chennai,0
26,109092,Mumbai,1
22,94534,Hyderabad,0
18,104995,Mumbai,0
46,71030,Mumbai,1
58,123077,Mumbai,1
44,105750,Chennai,1
31,36362,Delhi,0
26,123624,Delhi,1
55,120683,Chennai,1
40,81280,Bangalore,1
26,57477,Bangalore,0
59,36042,Mumbai,0
53,103774,Hyderabad,1
64,104638,Bangalore,1
62,28515,Bangalore,0
31,92862,Hyderabad,1
50,49726,Chennai,0
36,109694,Delhi,1
33,89865,Chennai,1
25,56599,Chennai,0
58,102847,Delhi,1
51,141486,Delhi,1
41,147411,Bangalore,1
26,75703,Hyderabad,1
44,72895,Hyderabad,1
61,47645,Chennai,0
22,27187,Hyderabad,0
22,26807,Bangalore,0
31,30220,Delhi,0
43,91402,Bangalore,1
58,118405,Hyderabad,1
44,80518,Chennai,1
23,108956,Hyderabad,0
52,105746,Mumbai,1
35,35957,Bangalore,0
23,92017,Mumbai,0
27,95305,Bangalore,1
43,101865,Delhi,1
37,116576,Chennai,1
64,149967,Mumbai,1
21,57044,Delhi,0
45,40202,Chennai,0
57,104800,Delhi,1
37,112304,Mumbai,1
25,26660,Mumbai,0
62,26487,Mumbai,0
49,149913,Bangalore,1
51,92793,Bangalore,1
28,73741,Mumbai,1
65,127383,Bangalore,1
64,141184,Delhi,1
19,68910,Chennai,0
35,93662,Delhi,1
34,118365,Hyderabad,1
58,35101,Chennai,0
47,91949,Bangalore,1
21,90484,Hyderabad,0
28,73193,Mumbai,1
34,126361,Delhi,1
54,113358,Delhi,1
32,122095,Hyderabad,1
18,30772,Delhi,0
33,31026,Chennai,0
41,75197,Mumbai,1
29,147049,Delhi,1
53,130265,Chennai,1
32,67179,Mumbai,1
44,145042,Bangalore,1
35,133265,Delhi,1
54,73864,Delhi,1
50,113254,Delhi,1
29,54253,Hyderabad,0
20,77550,Delhi,0
47,138512,Bangalore,1
37,67899,Delhi,1
53,84866,Delhi,1
41,51302,Bangalore,0
54,127826,Bangalore,1
65,106620,Mumbai,1
47,73270,Hyderabad,1
49,126267,Mumbai,1
64,143022,Hyderabad,1
33,44735,Delhi,0
44,28133,Mumbai,0
52,70406,Delhi,1
39,25191,Chennai,0
65,120317,Bangalore,1
24,51895,Hyderabad,0
33,80026,Chennai,1
21,43661,Bangalore,0
23,30754,Mumbai,0
51,79140,Bangalore,1
47,123028,Delhi,1
55,37527,Hyderabad,0
26,108521,Chennai,1
22,102580,Hyderabad,0
21,82014,Mumbai,0
33,63230,Bangalore,1
38,146378,Chennai,1
62,134038,Bangalore,1
38,84343,Bangalore,1
32,34789,Mumbai,0
26,127227,Hyderabad,1
24,45369,Delhi,0
28,83925,Chennai,1
38,78282,Delhi,1
52,71961,Mumbai,1
46,65410,Chennai,1
34,136736,Delhi,1
23,45658,Bangalore,0
63,116341,Hyderabad,1
20,53183,Bangalore,0
27,36955,Mumbai,0
40,76936,Hyderabad,1
21,113759,Bangalore,0
34,132490,Mumbai,1
19,149793,Chennai,0
46,97869,Hyderabad,1
33,37415,Chennai,0
24,130368,Mumbai,0
25,26567,Delhi,0
32,42133,Mumbai,0
43,73790,Delhi,1
55,101823,Bangalore,1
22,27857,Delhi,0
30,143291,Chennai,1
26,37055,Bangalore,0
25,30596,Chennai,0
21,47018,Hyderabad,0
45,132699,Chennai,1
49,28864,Chennai,0
61,80923,Mumbai,1
40,53143,Mumbai,0
35,61681,Chennai,1
27,29541,Hyderabad,0
57,105868,Mumbai,1
59,63680,Chennai,1
44,140707,Hyderabad,1
48,32992,Delhi,0
35,75202,Mumbai,1
44,51143,Hyderabad,0
33,107674,Hyderabad,1
19,75134,Bangalore,0
48,96371,Chennai,1
40,144626,Hyderabad,1
50,67153,Chennai,1
35,48568,Delhi,0
38,103265,Mumbai,1
19,142409,Bangalore,0
21,130991,Chennai,0
51,71849,Hyderabad,1
32,45922,Delhi,0
33,111096,Mumbai,1
35,94951,Delhi,1
32,100457,Chennai,1
40,147579,Mumbai,1
29,56005,Hyderabad,0
38,130671,Bangalore,1
55,28697,Bangalore,0
54,98873,Mumbai,1
54,149304,Mumbai,1
49,96057,Bangalore,1
29,89282,Delhi,1
23,32362,Mumbai,0
56,53679,Delhi,0
51,87650,Delhi,1
39,145310,Hyderabad,1
30,130702,Mumbai,1
39,118970,Mumbai,1
38,32806,Delhi,0
27,101888,Mumbai,1
25,135949,Hyderabad,0
41,34506,Bangalore,0
63,148459,Chennai,1
55,38242,Bangalore,0
37,67284,Mumbai,1
28,120990,Chennai,1
58,88858,Bangalore,1
29,117691,Hyderabad,1
62,141601,Hyderabad,1
40,54260,Hyderabad,0
29,74595,Bangalore,1
64,115242,Bangalore,1
26,48292,Delhi,0
62,149347,Hyderabad,1
43,136510,Hyderabad,1
20,48865,Hyderabad,0
38,145722,Hyderabad,1
32,108839,Hyderabad,1
24,147773,Chennai,0
27,68406,Delhi,1
33,70457,Bangalore,1
28,108386,Delhi,1
63,112821,Bangalore,1
46,26493,Bangalore,0
31,57707,Delhi,0
40,58640,Delhi,0
64,25167,Delhi,0
42,82438,Chennai,1
28,140939,Chennai,1
49,140575,Chennai,1
40,96568,Chennai,1
24,133633,Chennai,0
54,110323,Mumbai,1
28,84151,Delhi,1
20,63654,Delhi,0
38,59226,Delhi,0
22,69801,Mumbai,0
42,46090,Delhi,0
53,148448,Delhi,1
39,102860,Hyderabad,1
48,117340,Delhi,1
45,148527,Mumbai,1
56,141621,Chennai,1
28,32019,Delhi,0
39,51941,Mumbai,0
44,116382,Hyderabad,1
64,146316,Hyderabad,1
34,111585,Bangalore,1
37,56135,Delhi,0
21,76498,Hyderabad,0
53,135081,Chennai,1
27,32144,Bangalore,0
18,81047,Delhi,0
36,132989,Hyderabad,1
48,51171,Delhi,0
19,52125,Mumbai,0
58,63248,Delhi,1
48,135594,Delhi,1
37,127875,Chennai,1
48,89106,Bangalore,1
23,109130,Hyderabad,0
42,49232,Bangalore,0
42,73418,Mumbai,1
46,30848,Bangalore,0
46,85956,Bangalore,1
32,134717,Bangalore,1
54,33079,Mumbai,0
62,112486,Delhi,1
23,112574,Bangalore,0
52,79262,Hyderabad,1
32,97561,Delhi,1
42,132270,Hyderabad,1
44,95190,Chennai,1
54,140560,Mumbai,1
48,64171,Delhi,1
43,143328,Delhi,1
50,99870,Hyderabad,1
54,113805,Hyderabad,1
27,40765,Chennai,0
29,149395,Mumbai,1
31,130966,Mumbai,1
26,30593,Chennai,0
23,114538,Chennai,0
30,132815,Mumbai,1
56,58801,Bangalore,0
64,144822,Delhi,1
23,75868,Hyderabad,0
43,97358,Bangalore,1
35,93116,Chennai,1
18,128094,Hyderabad,0
55,93493,Chennai,1
25,79321,Mumbai,0
27,99264,Hyderabad,1
55,124402,Delhi,1
24,98752,Delhi,0
36,138701,Hyderabad,1
40,140067,Chennai,1
34,75206,Chennai,1
54,104817,Chennai,1
20,47570,Bangalore,0
43,43855,Hyderabad,0
56,114235,Chennai,1
20,76877,Bangalore,0
62,56139,Delhi,0
65,87287,Bangalore,1
41,27651,Bangalore,0
37,65756,Bangalore,1
49,137490,Delhi,1
32,42614,Bangalore,0
65,83079,Bangalore,1
35,120525,Chennai,1
56,109614,Delhi,1
30,82896,Mumbai,1
44,122117,Chennai,1
51,138664,Bangalore,1
21,92537,Mumbai,0
22,65779,Hyderabad,0
43,42779,Hyderabad,0
54,28794,Mumbai,0
30,139711,Mumbai,1
21,57701,Delhi,0
47,31626,Bangalore,0
63,51097,Bangalore,0
41,132938,Chennai,1
50,77028,Delhi,1
61,29005,Mumbai,0
41,89066,Hyderabad,1
46,48276,Chennai,0
55,97264,Bangalore,1
40,46432,Bangalore,0
65,133903,Delhi,1
36,28597,Chennai,0
21,46352,Hyderabad,0
31,137343,Mumbai,1
59,54505,Mumbai,0
35,110404,Chennai,1
50,27628,Delhi,0
48,144474,Mumbai,1
59,47701,Hyderabad,0
18,54329,Bangalore,0
56,130524,Bangalore,1
63,117978,Bangalore,1
45,142372,Chennai,1
40,85161,Bangalore,1
31,86171,Bangalore,1
61,93241,Hyderabad,1
43,101609,Delhi,1
18,92045,Bangalore,0
53,109848,Hyderabad,1
56,62051,Bangalore,1
61,39169,Chennai,0
22,69077,Bangalore,0
58,67616,Bangalore,1
34,110998,Bangalore,1
30,44651,Hyderabad,0
33,142923,Delhi,1
56,77965,Bangalore,1
61,43340,Delhi,0
59,90191,Bangalore,1
34,143870,Chennai,1
43,75891,Delhi,1
55,117808,Hyderabad,1
30,69979,Mumbai,1
61,95075,Chennai,1
60,71988,Hyderabad,1
37,135810,Mumbai,1
60,139883,Hyderabad,1
29,63506,Delhi,1
48,41769,Bangalore,0
64,130951,Hyderabad,1
29,149115,Bangalore,1
59,36704,Mumbai,0
40,54272,Bangalore,0
44,128296,Bangalore,1
41,59152,Hyderabad,0
36,85786,Delhi,1
48,32035,Hyderabad,0
55,148771,Hyderabad,1
22,86894,Mumbai,0
50,40704,Chennai,0
51,64106,Chennai,1
21,139143,Mumbai,0
26,51253,Bangalore,0
44,99632,Chennai,1
27,66469,Mumbai,1
23,88908,Bangalore,0
58,48176,Bangalore,0
58,32603,Delhi,0
46,60851,Mumbai,1
28,100534,Mumbai,1
49,127919,Delhi,1
26,105541,Chennai,1
58,81283,Chennai,1
45,87573,Chennai,1
18,29944,Hyderabad,0
30,120768,Bangalore,1
18,141917,Bangalore,0
51,49979,Delhi,0
61,25540,Mumbai,0
32,115901,Bangalore,1
37,41899,Delhi,0
42,90973,Hyderabad,1
37,46891,Delhi,0
20,64085,Bangalore,0
47,120398,Hyderabad,1
56,93697,Bangalore,1
45,141388,Mumbai,1
39,143146,Chennai,1
40,123319,Mumbai,1
28,149267,Chennai,1
19,54939,Mumbai,0
64,42197,Mumbai,0
64,27872,Hyderabad,0
50,47149,Delhi,0
41,118206,Delhi,1
42,139890,Bangalore,1
52,106675,Delhi,1
56,31286,Delhi,0
59,134591,Delhi,1
21,115406,Delhi,0
44,83237,Chennai,1
25,96733,Bangalore,0
48,116995,Mumbai,1
31,116120,Delhi,1
37,80164,Delhi,1
60,93197,Bangalore,1
57,104381,Mumbai,1
44,133875,Delhi,1
50,119210,Hyderabad,1
25,62054,Delhi,0
24,90239,Mumbai,0
56,51181,Bangalore,0
51,51433,Bangalore,0
63,78707,Bangalore,1
28,30164,Hyderabad,0
49,144322,Mumbai,1
62,147306,Chennai,1
39,55737,Delhi,0
18,113032,Delhi,0
25,134475,Hyderabad,0
60,89763,Mumbai,1
23,127174,Hyderabad,0
22,119838,Delhi,0
34,109454,Mumbai,1
47,63800,Bangalore,1
47,31564,Delhi,0
29,139575,Delhi,1
36,72214,Bangalore,1
45,121801,Delhi,1
24,136574,Delhi,0
18,136673,Mumbai,0
60,109829,Mumbai,1
39,71861,Chennai,1
57,60167,Delhi,1
41,131818,Bangalore,1
29,39920,Chennai,0
43,84839,Bangalore,1
42,115426,Chennai,1
44,110045,Mumbai,1
25,42368,Delhi,0
28,38593,Chennai,0
55,88265,Hyderabad,1
61,82430,Mumbai,1
57,74774,Bangalore,1
57,28777,Mumbai,0
48,145638,Chennai,1
25,141338,Chennai,0
46,31025,Delhi,0
34,110848,Bangalore,1
18,117349,Hyderabad,0
65,100582,Hyderabad,1
32,112797,Bangalore,1
51,93564,Hyderabad,1
24,81734,Mumbai,0
48,70318,Chennai,1
27,134973,Hyderabad,1
57,32152,Delhi,0
59,147469,Mumbai,1
50,136259,Chennai,1
49,138956,Mumbai,1
22,123491,Chennai,0
38,56574,Bangalore,0
35,31599,Hyderabad,0
32,97154,Chennai,1
43,132099,Mumbai,1
23,85174,Chennai,0
54,83733,Delhi,1
49,83598,Bangalore,1
25,90191,Delhi,0
24,77879,Chennai,0
20,98024,Hyderabad,0
18,133253,Delhi,0
56,106142,Bangalore,1
50,98706,Mumbai,1
59,113011,Chennai,1
39,72624,Delhi,1
32,135666,Chennai,1
39,98420,Hyderabad,1
56,87014,Bangalore,1
63,84314,Delhi,1
24,124525,Mumbai,0
18,69742,Bangalore,0
58,129846,Bangalore,1
53,93417,Bangalore,1
62,38935,Delhi,0
28,89542,Mumbai,1
63,122322,Chennai,1
24,58330,Hyderabad,0
30,49581,Delhi,0
43,53257,Chennai,0
30,118950,Bangalore,1
24,124241,Chennai,0
20,146454,Hyderabad,0
25,126206,Chennai,0
47,111305,Hyderabad,1
50,42647,Chennai,0
18,94515,Delhi,0
53,147592,Chennai,1
55,88298,Hyderabad,1
29,115677,Hyderabad,1
29,120747,Mumbai,1
24,75778,Hyderabad,0
56,140696,Bangalore,1
50,140525,Chennai,1
44,104822,Mumbai,1
35,77149,Bangalore,1
36,84355,Mumbai,1
26,79099,Hyderabad,1
62,141187,Hyderabad,1
37,135503,Hyderabad,1
38,118306,Hyderabad,1
58,53487,Mumbai,0
31,106810,Bangalore,1
61,70258,Mumbai,1
63,110208,Mumbai,1
50,96105,Bangalore,1
63,40126,Bangalore,0
53,87963,Hyderabad,1
54,148558,Chennai,1
61,123024,Hyderabad,1
36,140012,Chennai,1
18,93515,Delhi,0
19,74921,Mumbai,0
21,112851,Delhi,0
30,59993,Mumbai,0
36,114573,Bangalore,1
27,135019,Delhi,1
62,127807,Bangalore,1
31,123775,Hyderabad,1
20,72013,Chennai,0
24,105754,Hyderabad,0
32,122309,Hyderabad,1
42,56142,Hyderabad,0
62,62701,Delhi,1
42,75797,Chennai,1
61,65980,Hyderabad,1
21,26699,Bangalore,0
30,106338,Chennai,1
32,144470,Bangalore,1
55,96645,Hyderabad,1
30,126731,Mumbai,1
36,83827,Mumbai,1
61,34760,Mumbai,0
29,121348,Hyderabad,1
25,74440,Delhi,0
45,61583,Hyderabad,1
34,42048,Mumbai,0
55,135888,Bangalore,1
18,68327,Chennai,0
63,147879,Mumbai,1
20,45146,Bangalore,0
56,31665,Hyderabad,0
60,64472,Chennai,1
54,97110,Bangalore,1
22,127764,Bangalore,0
51,53830,Mumbai,0
51,33936,Hyderabad,0
28,79516,Hyderabad,1
52,77876,Delhi,1
40,53992,Mumbai,0
60,68500,Bangalore,1
41,63479,Mumbai,1
57,94533,Chennai,1
53,132962,Delhi,1
25,112679,Bangalore,0
46,56502,Hyderabad,0
57,56958,Delhi,0
61,141085,Bangalore,1
42,145053,Delhi,1
42,58631,Hyderabad,0
64,62070,Delhi,1
51,132755,Bangalore,1
50,130226,Hyderabad,1
46,88806,Delhi,1
36,142739,Mumbai,1
38,92357,Delhi,1
24,46940,Hyderabad,0
52,25960,Delhi,0
31,112862,Mumbai,1
61,80601,Delhi,1
31,95484,Chennai,1
59,132053,Delhi,1
65,114921,Mumbai,1
19,85191,Bangalore,0
20,36471,Delhi,0
21,48329,Bangalore,0
53,34232,Hyderabad,0
32,144404,Bangalore,1
44,75860,Chennai,1
58,78011,Chennai,1
38,27213,Chennai,0
61,40506,Hyderabad,0
18,109072,Hyderabad,0
22,124085,Hyderabad,0
20,116866,Delhi,0
40,146641,Hyderabad,1
24,62989,Bangalore,0
56,36338,Bangalore,0
46,74992,Chennai,1
60,29039,Chennai,0
28,94922,Mumbai,1
26,122878,Chennai,1
52,63663,Mumbai,1
37,113773,Bangalore,1
18,97551,Hyderabad,0
27,41152,Delhi,0
18,100067,Hyderabad,0
43,95405,Hyderabad,1
23,64936,Mumbai,0
65,122180,Bangalore,1
31,79087,Hyderabad,1
27,46096,Mumbai,0
32,105856,Bangalore,1
30,40023,Mumbai,0
60,129813,Hyderabad,1
21,136593,Hyderabad,0
47,109498,Hyderabad,1
22,63096,Delhi,0
34,37871,Mumbai,0
64,101099,Chennai,1
39,71810,Mumbai,1
60,110914,Mumbai,1
24,62373,Hyderabad,0
22,142980,Mumbai,0
38,88682,Chennai,1
39,105785,Bangalore,1
62,101568,Mumbai,1
54,99299,Bangalore,1
38,81139,Mumbai,1
18,66053,Mumbai,0
32,118349,Chennai,1
35,135114,Bangalore,1
26,114073,Bangalore,1
48,85666,Chennai,1
40,126550,Bangalore,1
49,97308,Delhi,1
29,109613,Hyderabad,1
23,135335,Bangalore,0
26,141824,Hyderabad,1
30,59502,Delhi,0
64,34882,Delhi,0
50,107788,Delhi,1
55,100877,Chennai,1
55,52886,Delhi,0
53,59159,Hyderabad,0
52,86879,Mumbai,1
41,76445,Mumbai,1
55,121105,Bangalore,1
26,85909,Hyderabad,1
50,36869,Chennai,0
41,90820,Delhi,1
60,56310,Hyderabad,0
61,46737,Hyderabad,0
26,83487,Mumbai,1
29,99233,Hyderabad,1
60,139320,Mumbai,1
65,120945,Chennai,1
40,30297,Mumbai,0
49,55375,Delhi,0
34,73422,Mumbai,1
20,112632,Mumbai,0
51,143977,Bangalore,1
42,86561,Chennai,1
20,30230,Bangalore,0
24,117240,Hyderabad,0
58,133743,Bangalore,1
65,59513,Hyderabad,0
52,99732,Mumbai,1
42,110678,Chennai,1
41,102028,Delhi,1
51,57975,Chennai,0
32,92681,Chennai,1
40,132116,Bangalore,1
49,128895,Chennai,1
56,25864,Hyderabad,0
26,82658,Mumbai,1
32,35104,Hyderabad,0
59,61806,Mumbai,1
27,49498,Mumbai,0
41,103908,Delhi,1
60,55191,Chennai,0
39,119405,Delhi,1
48,113503,Chennai,1
48,52617,Hyderabad,0
28,109837,Chennai,1
19,56938,Delhi,0
26,100168,Hyderabad,1
28,42658,Hyderabad,0
20,141758,Hyderabad,0
27,32328,Mumbai,0
34,145906,Mumbai,1
51,78143,Hyderabad,1
54,108574,Delhi,1
64,120417,Bangalore,1
23,53389,Chennai,0
56,86789,Chennai,1
28,53752,Chennai,0
56,43705,Hyderabad,0
29,106685,Hyderabad,1
34,46983,Bangalore,0
47,103188,Hyderabad,1
22,55122,Chennai,0
42,42329,Delhi,0
19,51522,Hyderabad,0
50,114701,Chennai,1
27,104365,Delhi,1
29,87373,Hyderabad,1
56,30116,Hyderabad,0
50,123616,Delhi,1
23,88208,Mumbai,0
56,95685,Delhi,1
61,110096,Chennai,1
51,80139,Bangalore,1
20,116441,Hyderabad,0
45,55079,Chennai,0
42,70943,Hyderabad,1
65,143994,Hyderabad,1
24,80769,Mumbai,0
34,87539,Mumbai,1
23,62128,Hyderabad,0
52,78562,Bangalore,1
30,25716,Delhi,0
54,93490,Delhi,1
51,25942,Chennai,0
59,51924,Bangalore,0
44,72483,Delhi,1
27,80846,Hyderabad,1
34,59249,Hyderabad,0
45,99012,Bangalore,1
57,61118,Chennai,1
31,79162,Hyderabad,1
53,88238,Mumbai,1
41,98281,Hyderabad,1
48,58263,Bangalore,0
54,70135,Chennai,1
65,43096,Delhi,0
65,55116,Chennai,0
62,149419,Mumbai,1
24,53109,Hyderabad,0
43,128033,Bangalore,1
53,105481,Delhi,1
28,76000,Delhi,1
23,132905,Mumbai,0
48,146354,Hyderabad,1
45,36552,Delhi,0
34,54067,Bangalore,0
23,104826,Delhi,0
64,75374,Chennai,1
57,111006,Hyderabad,1
36,118271,Hyderabad,1
21,148956,Mumbai,0
58,89797,Chennai,1
18,51438,Hyderabad,0
36,50525,Delhi,0
56,91918,Hyderabad,1
62,55365,Hyderabad,0
28,113345,Delhi,1
41,56359,Delhi,0
28,36382,Bangalore,0
43,71285,Chennai,1
43,101818,Mumbai,1
51,27014,Delhi,0
23,97036,Bangalore,0
64,133758,Hyderabad,1
55,70625,Bangalore,1
35,54661,Hyderabad,0
30,84606,Chennai,1
54,25609,Bangalore,0
29,78363,Hyderabad,1
24,98220,Delhi,0
50,63568,Bangalore,1
25,130243,Hyderabad,0
34,139833,Hyderabad,1
54,57786,Chennai,0
42,98815,Chennai,1
33,124283,Bangalore,1
47,114337,Chennai,1
55,137987,Delhi,1
48,40239,Bangalore,0
22,75157,Mumbai,0
61,116904,Mumbai,1
38,79057,Bangalore,1
51,95208,Delhi,1
62,134075,Bangalore,1
33,62655,Delhi,1
43,113302,Bangalore,1
22,97686,Mumbai,0
48,66139,Bangalore,1
31,142219,Hyderabad,1
35,48957,Mumbai,0
49,121614,Mumbai,1
33,121394,Mumbai,1
34,52102,Mumbai,0
30,134437,Mumbai,1
57,71665,Mumbai,1
24,40712,Delhi,0
61,111956,Chennai,1
57,25868,Hyderabad,0
20,136150,Chennai,0
41,106352,Bangalore,1
49,142718,Hyderabad,1
35,89330,Mumbai,1
50,61735,Chennai,1
32,123326,Hyderabad,1
26,32097,Hyderabad,0
45,87694,Hyderabad,1
20,90860,Bangalore,0
43,137774,Mumbai,1
47,40776,Hyderabad,0
47,66373,Delhi,1
18,113356,Mumbai,0
42,101153,Delhi,1
38,72395,Hyderabad,1
34,49530,Hyderabad,0
34,56082,Bangalore,0
48,105358,Bangalore,1
41,49105,Chennai,0
45,52594,Chennai,0
62,123591,Bangalore,1
41,136978,Chennai,1
35,84077,Mumbai,1
54,42188,Hyderabad,0
61,54958,Delhi,0
64,60382,Mumbai,1
53,81651,Chennai,1
30,44116,Mumbai,0
48,130600,Delhi,1
29,80249,Chennai,1
26,142082,Hyderabad,1
52,119445,Bangalore,1
49,64326,Bangalore,1
53,137525,Hyderabad,1
21,77219,Delhi,0
62,46409,Delhi,0
31,131668,Bangalore,1
48,134965,Delhi,1
46,122595,Bangalore,1
34,72312,Bangalore,1
53,98071,Bangalore,1
40,27599,Chennai,0
25,71018,Hyderabad,0
30,100609,Hyderabad,1
59,110082,Hyderabad,1
29,127276,Bangalore,1
40,67610,Hyderabad,1
49,126547,Chennai,1
23,74947,Hyderabad,0
36,85784,Mumbai,1
28,108962,Bangalore,1
44,107742,Hyderabad,1
54,78054,Delhi,1
23,46233,Bangalore,0
32,66088,Bangalore,1
59,63188,Bangalore,1
56,109494,Chennai,1
35,141351,Chennai,1
41,123028,Hyderabad,1
51,84020,Chennai,1
28,49102,Delhi,0
26,120390,Mumbai,1
60,57983,Delhi,0
31,46877,Chennai,0
24,37524,Delhi,0
48,96884,Delhi,1
19,126047,Chennai,0
51,125269,Delhi,1
24,59400,Hyderabad,0
27,36050,Chennai,0
37,55062,Mumbai,0
65,62247,Chennai,1
58,41569,Mumbai,0
51,134906,Mumbai,1
19,29607,Bangalore,0
38,138277,Chennai,1
47,139150,Hyderabad,1
35,96898,Chennai,1
26,149319,Hyderabad,1
29,102441,Hyderabad,1
47,107712,Hyderabad,1
45,93610,Hyderabad,1
37,144134,Bangalore,1
48,95735,Mumbai,1
23,82915,Bangalore,0
41,79028,Bangalore,1
27,64789,Delhi,1
18,93592,Mumbai,0
40,62586,Chennai,1
52,26090,Chennai,0
48,64270,Delhi,1
45,129590,Bangalore,1
56,55305,Delhi,0
53,73974,Mumbai,1
44,140626,Hyderabad,1
45,76740,Mumbai,1
28,118708,Chennai,1
42,53913,Bangalore,0
23,80343,Mumbai,0
51,125209,Hyderabad,1
62,114737,Bangalore,1
36,109994,Hyderabad,1
35,79120,Mumbai,1
